id	filename	md5	size	state
d139256a-c9e8-417b-90af-c466a58d459d	c0b92413-c9f7-4a67-9ca7-cb065ac9c407.rna_seq.augmented_star_gene_counts.tsv	8e93ddc7538d8b7aaa829d040c7e4d25	4209435	released
c1ba5836-9783-49f4-a624-03eec1ed4b27	TCGA-LIHC.f4264937-eecc-4639-af8c-32329d98db23.arriba.rna_fusion.tsv	6f3714d790cd5987e81b31444b9aefb8	22779	released
d80985cc-be01-452c-931c-65fccbe783d9	01a67ac4-91db-4a3d-9137-fe2240acc861.rna_seq.augmented_star_gene_counts.tsv	65cd2791cb00e320933c2511b66dd7cf	4220262	released
3f041446-6b48-43d6-b3b8-590132164e56	TCGA-LIHC.012c0edb-9407-4695-a60f-922fdd9b5976.arriba.rna_fusion.tsv	0139ca55f5c765220ffe7ff07bc4f6d6	10863	released
0536c380-bda2-4873-8747-b4f052c6faf4	TCGA-LIHC.f5aedc0e-d5a4-44bd-8b8f-0360cefe8403.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
b4e3a216-57d7-4fa0-9a9e-4c8effd3a4ee	TCGA-LIHC.f5aedc0e-d5a4-44bd-8b8f-0360cefe8403.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
31035a60-e3af-4208-a24d-064638525b11	11795d2c-eeb4-4d71-ba35-0ceac205bd18.rna_seq.chimeric.gdc_realn.bam	e9b90f293b9a0c15b96d42d3da6a1ce5	105922956	released
f9d4ea7d-395d-4925-8a2d-326e61770ba7	TCGA-LIHC.8de42317-52ed-4d6d-a805-2ecc4db81aac.star_fusion.rna_fusion.bedpe	6f57a7c89ff1ad567069ca1dacdf27a0	459	released
a4fa1580-4611-41cb-8eac-99b0483e2510	58ee401f-87ef-47b1-97ae-797b5d6bd753.rna_seq.star_splice_junctions.tsv.gz	4a05444d88470e93ca9de72fb8d12971	1890608	released
082e6a95-3382-4277-b4c9-467e0c5bb16d	TCGA-LIHC.8de42317-52ed-4d6d-a805-2ecc4db81aac.star_fusion.rna_fusion.tsv	e4f770f3353447f30330cbaaf55dbe05	823	released
65ea5c74-595e-468f-8dc5-134a8c3ae543	97563695-6be6-442a-8a91-18a203eda794.rna_seq.augmented_star_gene_counts.tsv	b6c5e7002d30162ce338a593b52d0564	4218538	released
21d83b4b-d64c-487b-bc08-61a9ef40c3b2	97563695-6be6-442a-8a91-18a203eda794.rna_seq.star_splice_junctions.tsv.gz	fc74eda481b2c06891e198bcf2925b33	2297672	released
f1fc4c72-c006-4c9d-a140-0c581e7bbde7	97563695-6be6-442a-8a91-18a203eda794.rna_seq.genomic.gdc_realn.bam	eb9118ee844cb84a2e24a1fbf47bde9b	6458451659	released
b56745cc-1b56-4d2a-aef7-36a8b5df59da	TCGA-LIHC.ec34134b-2ae4-4d2e-9ae3-598b812b74cf.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
2120df31-de5d-4ea6-a92d-50758201baf4	TCGA-LIHC.ec34134b-2ae4-4d2e-9ae3-598b812b74cf.arriba.rna_fusion.tsv	181e2238eef88ca9da558c446f4969f2	1630	released
0b540135-e8c5-4014-b53d-249856f7ea34	TCGA-LIHC.f0b444a1-1c4e-49eb-a0d0-0deb7dadb7e5.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
99610fdd-036b-4ad0-86ad-266b8ef7d288	TCGA-LIHC.d6d6856d-79f2-422d-9aff-d76b5b7c8750.star_fusion.rna_fusion.bedpe	41608f91086685834cdf8147e8cc8a9f	1219	released
d765acea-d5f3-4611-b540-c93156265d53	TCGA-LUAD.fe1e76f5-cc31-472b-85b2-0128758c858f.star_fusion.rna_fusion.bedpe	d64c95125c2b8d0ad546b930becbabf7	446	released
569cdcb4-9c4e-4dfb-8c24-506290f31ac5	3ce23908-d2b9-42b0-a409-5fbd767496c2.rna_seq.genomic.gdc_realn.bam	afd3ab320184581b45dd94e131f0f964	4548710764	released
d3d0f9c3-c052-43c5-b115-681002aed619	bcc5593d-3d16-4d6f-a1b9-854423ede69e.rna_seq.genomic.gdc_realn.bam	73fd8bf6a22bc86a5acb4e94d9ad4069	5046658692	released
364cadab-338b-440a-8039-89bd69bb610d	TCGA-LUAD.8d59e1ea-4da5-474e-a478-ea97e2a82bf5.arriba.rna_fusion.bedpe	229b5b81e3c171a64fee7619b7a47394	3450	released
330bc1ed-5ac5-4f45-8c9e-2d88712396ef	TCGA-LUAD.62cd22a8-a7cd-40bb-9482-5053546a0d36.arriba.rna_fusion.bedpe	d1cb7e665463921198a260b9b8e18fde	3315	released
cff37390-e99d-4acf-9ee8-70e5254f62be	c6bc9e5e-4116-4179-9a22-b75fc6bea73e.rna_seq.chimeric.gdc_realn.bam	496d35eac2c5f3af8edfea6ec85a603f	72113453	released
b5d1c971-0c96-43ea-87cb-c920ed561411	TCGA-LUAD.009ecc62-5ba0-4d94-b4d8-664129bd3ee2.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
d62ef142-84ae-4322-9a12-1a09cc2763cd	TCGA-LUAD.cb780164-a85c-473b-982b-1127157f49b3.star_fusion.rna_fusion.bedpe	f4aac65d8fc4564dc770a025714d7603	1352	released
24079217-3899-4843-81fc-638293771d93	c6bc9e5e-4116-4179-9a22-b75fc6bea73e.rna_seq.augmented_star_gene_counts.tsv	3194db55c64cfeb6c836ae2f85bf6e17	4226782	released
9db8b103-5f3a-439b-993c-14879744c30a	7f9b4506-b00b-4b6f-8469-d0e4a73df1d4.rna_seq.augmented_star_gene_counts.tsv	ce4a992807ad6e324027faca1177ba8d	4231950	released
9f2f4cae-b2bc-4798-b76b-fdc4b486d365	TCGA-LUAD.cb780164-a85c-473b-982b-1127157f49b3.star_fusion.rna_fusion.tsv	a53590496732e784b4886fdd99c27b86	10122	released
389762d7-117d-4ae2-afc9-d460afa6d49f	TCGA-LUAD.43285271-f590-4dca-ba97-40b55bae93fe.star_fusion.rna_fusion.tsv	6a833711074dcab434a35ce51af2641b	2278	released
09fd3534-e5d0-4526-8a48-4028c07eb501	fe3a5a49-7744-4336-a4b6-0e88f23e21d8.rna_seq.chimeric.gdc_realn.bam	f62d47eef4c210937404b1eeabe8e6d8	86989950	released
b33f069c-f717-418d-9ae4-7e734d50b5ca	TCGA-LUAD.03c463c3-e3e6-4910-ab53-a5b3a0aa454d.star_fusion.rna_fusion.bedpe	b7c6eec933239744b3837ea1df05e60c	1053	released
75473987-65e2-43eb-a5bb-04cb7a40c902	06f0836c-ae3f-4c83-bb20-a5a74796bb11.rna_seq.augmented_star_gene_counts.tsv	02dd7eb9326dbd731ea318462dea4d65	4220778	released
7e023f03-be0a-42d1-bbce-fb6bed10b0d3	TCGA-LUAD.72cece11-fd77-411d-a220-7d3a1d48a292.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
112bb7c2-1e00-4d78-ae80-121327c30739	b8e8f06f-a5a9-4d16-b39f-585dcee31087.rna_seq.star_splice_junctions.tsv.gz	5959f11dc2b3b1987ca4c0a71d99df47	2900591	released
babb71fe-500b-4b82-bb24-d70dd15fe15b	TCGA-LUAD.06f109fa-1da8-4bcd-a611-62c43a38b004.arriba.rna_fusion.tsv	0bd7971f3eafdd2495de6982a2415421	4416	released
6f2a3937-7e81-49c1-a734-2be886114e03	ee030015-242a-4dd1-b43c-2c97d5d365d9.rna_seq.genomic.gdc_realn.bam	2b1322ccaf872616db4372a9fae9b5a7	11925478991	released
747a80eb-7708-46a2-8d21-34f8bb912da9	TCGA-LUAD.810fad36-eeaa-4f4c-85cd-1ef688c1f1d7.star_fusion.rna_fusion.bedpe	63c29209d1e76939ceb9bcc814b5946e	1375	released
e5a36b4f-2b3a-4eba-8386-7aac460141a7	TCGA-LUAD.06f109fa-1da8-4bcd-a611-62c43a38b004.arriba.rna_fusion.bedpe	038dac2938b4f3be0eef0f8bd3cf066b	1987	released
b63277f3-1585-40df-8e91-e7b1b690bb78	TCGA-LUAD.c98d7dd8-404c-4846-b5d8-3f8929295146.arriba.rna_fusion.tsv	63715e1069728ce54bbab66f3d817714	3465	released
10374669-fb7c-48ea-8750-c972952456d0	9a5e0fa6-a785-4d8e-bca5-43e02a3965bf.rna_seq.chimeric.gdc_realn.bam	0e3bde9a4942a6fff8ada983ecc65aba	102039481	released
9d075336-0a46-4e58-bb8a-583db58751b2	6317d700-9096-4ae7-9b13-40c9b64bf319.rna_seq.transcriptome.gdc_realn.bam	b8a1dcbbbecc2a748f3aac42792d5418	14374654676	released
5c83b866-f273-4757-9fe9-6d52bc0420f5	bcc5593d-3d16-4d6f-a1b9-854423ede69e.rna_seq.chimeric.gdc_realn.bam	375f25c266873541e9cef01c17f39559	75687765	released
5c67ab39-be65-494a-bd94-b1358a1cf861	TCGA-LUAD.03b744f9-16b9-4b6c-b130-bf50eb7bf4c0.star_fusion.rna_fusion.tsv	2a16c370b0a19d075829742e802d4fb6	703	released
2c061832-e1dd-47be-89d5-569757af6298	TCGA-LUAD.66481cd1-da09-4513-af8e-1b8f16e3d0ec.arriba.rna_fusion.tsv	4894715b4896ea756b2dc007330c45a0	2209	released
8863b8af-1ec2-4b06-ad68-b918a4c477c5	9a5e0fa6-a785-4d8e-bca5-43e02a3965bf.rna_seq.genomic.gdc_realn.bam	43fda5045b85209589ca0944f2739093	5522077076	released
4a5df7bc-9ca1-4f93-99fb-040ac83e73a6	TCGA-LUAD.03b744f9-16b9-4b6c-b130-bf50eb7bf4c0.star_fusion.rna_fusion.bedpe	c1db03988fb2bc47aa244a118095a85f	456	released
131cabb4-f8c3-4ab3-9bbd-cdc06f8208cd	ee030015-242a-4dd1-b43c-2c97d5d365d9.rna_seq.transcriptome.gdc_realn.bam	a43de35653201ba06de6e3fb431943c2	5227991849	released
d4baf9a0-129b-4b0c-a7c4-30e165d60c8f	11d52676-7017-48b4-872a-cefb91b8651c.rna_seq.star_splice_junctions.tsv.gz	dc1570da2a387af99b646ac5a93cdf8c	2774196	released
52cffdce-261c-4c82-9b64-5f9e84a8c5ab	b8e8f06f-a5a9-4d16-b39f-585dcee31087.rna_seq.genomic.gdc_realn.bam	d52d40f1153e3db3c85264d52ebc8144	11779095612	released
64a6d2e7-7fb0-4d86-83d3-4099e3c7bc20	bb4346c2-8149-4a5f-ae47-e6615bd61df2.rna_seq.star_splice_junctions.tsv.gz	712f61b47362295fd2a928b3951bb129	1107956	released
2a75e385-cacc-470d-9337-347a528bf691	TCGA-LIHC.1286e106-e704-4de8-a437-151116da7891.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
193e107c-0224-4f7c-b23d-e64f5a19fa62	fd81a481-5d7f-4e3a-a0ba-eba4f33591bc.rna_seq.transcriptome.gdc_realn.bam	5d988a9b91d8ee98d2e3a7a13267cfa2	10459635986	released
bd324992-c54a-4715-a43f-92d0ce98c456	TCGA-LIHC.1286e106-e704-4de8-a437-151116da7891.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
b74da720-8515-4d36-81d5-76564e8551cb	fd81a481-5d7f-4e3a-a0ba-eba4f33591bc.rna_seq.star_splice_junctions.tsv.gz	8a3728457ec05669a1c615f1db5573f0	1055424	released
a2232b8e-0d8f-481b-af1d-f9f3f778495f	TCGA-LIHC.ff0a770f-09ff-4fb8-9a41-d771802b4d2b.arriba.rna_fusion.bedpe	a417ec3023883a8ae1fb7a7a4eb5eb49	595	released
a7280845-4a54-47bc-a736-1e71c3e78795	bb4346c2-8149-4a5f-ae47-e6615bd61df2.rna_seq.transcriptome.gdc_realn.bam	c291fbe7ff559e7fdcd4ea5e10e7d34d	11976955068	released
5028edd3-a821-4511-99bf-d669c9d61723	50cae4c7-fef8-40fa-a3ed-d14a34eb6103.rna_seq.augmented_star_gene_counts.tsv	8aeb7d8e310c84d65122a1a7e94db230	4223451	released
2c6df357-a888-46ff-bc17-4206bb3764b6	6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.star_splice_junctions.tsv.gz	ee43171d153d9bceb3d2eb783ab67b73	2225273	released
d3fbbb56-4dbd-46a4-999f-9aca851ac534	6b8fc8fd-e32d-43fa-8f8c-fa0b38ce9b69.rna_seq.genomic.gdc_realn.bam	76627f9f414b8a9027a314b5f36b5e43	6312418579	released
2014c5f2-16b2-4cb2-b485-17d6ab26f2b9	6b8fc8fd-e32d-43fa-8f8c-fa0b38ce9b69.rna_seq.star_splice_junctions.tsv.gz	4607d0e0ef2a1a7566ea159e1331f6a1	2091610	released
ccac2eb0-68c7-4025-bc1e-84dfe74ab974	TCGA-LIHC.945a3501-29c2-44da-87df-2b0b9f1d50c3.arriba.rna_fusion.bedpe	61f51e16516d48f20a04c351909800be	794	released
545308a1-1984-4177-9ded-ff0f14a020ce	TCGA-LUAD.d97554c0-9156-48af-9117-4f411911f555.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
074b0792-df3c-4b59-9f50-793bc14bcb81	d832db0a-348f-4e28-953a-741192fe0826.rna_seq.augmented_star_gene_counts.tsv	14649b13fd8dd13a17a221ee244f9e34	4193934	released
7a2e7511-e77e-4805-82a3-cb9f5939ed26	735e3d15-4df3-4162-b819-1ebc1991bfce.rna_seq.augmented_star_gene_counts.tsv	de241e6043b73a7f78859994853a80b2	4233266	released
22fb6914-328e-4cf3-a257-5a69f1f288a5	fa7777c7-e04a-41db-9ade-0c875c62411f.rna_seq.chimeric.gdc_realn.bam	be9aece877713a9ed6e54a9d65cc5e9c	94914933	released
0dbe643a-b777-4293-85f9-765492913e8a	TCGA-LUAD.3876fd0c-fe26-4b69-ad6b-5ad79e62b8cd.star_fusion.rna_fusion.tsv	917dfafee93c61674b7926e9afd17a4a	7750	released
99925061-c4aa-4e65-92c5-7bc77a6637be	fa7777c7-e04a-41db-9ade-0c875c62411f.rna_seq.star_splice_junctions.tsv.gz	7210ee37476fa8d2e74c3be63b5fa62d	2375480	released
fdd207cb-0b76-401d-803a-c41ff2c48d84	0c73a12d-b6a0-4ee0-9364-6744964e3526.rna_seq.star_splice_junctions.tsv.gz	152d81a95ea310893618422b1f5e8bd1	2122931	released
846d9ded-16e8-4a1c-9e95-9272137a038e	TCGA-LIHC.6d65dea2-0195-43ca-a282-eaff2ca41264.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
be70ac14-de93-499f-95e5-4c5eaf848b06	TCGA-LUAD.660dff67-9e5b-4974-88ca-aeca519e84b1.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
51652aad-262b-4cfd-be15-25e5e34deaf2	TCGA-LUAD.64c6427f-c539-4c4c-bae6-8e3d5364cbfd.star_fusion.rna_fusion.tsv	4f8faba0d4c487c6d914ddebb3620e95	6689	released
0a5c0256-9e52-49b9-a10a-75612a147817	d832db0a-348f-4e28-953a-741192fe0826.rna_seq.chimeric.gdc_realn.bam	f34b9b654299fb91df8ac03364ea39a7	13268407	released
31863512-5f35-4067-bdaa-b99b3ca46d63	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.chimeric.gdc_realn.bam	d2a542c9e202ae87be5799228cdb0582	82746005	released
8b6d801f-9b78-494c-a23a-86498b685fd8	21893490-77c4-4bc8-b8ea-0a5f16762f6b.rna_seq.star_splice_junctions.tsv.gz	26a1576dfe65f116af6550448efdd552	2313597	released
e719a677-9e56-40ae-ae9f-06f6245812b6	TCGA-LUAD.40324a35-b81b-48c6-8b1e-23417b4e411c.arriba.rna_fusion.tsv	45e0171071aaeb272092399062755612	6939	released
abf9d31d-8611-45be-88ba-47077206ba91	TCGA-LUAD.b29e8495-577b-40eb-a991-d7b03a26a083.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
09c0af14-a98f-4939-a132-9efcb4c2bc57	186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.genomic.gdc_realn.bam	4a87266d0ba463c2a0a13fc403888efb	6133175097	released
370bcb24-e161-45e8-8902-066f458d7c16	TCGA-LUAD.1c87d6ee-7a37-4e49-91a0-b83ab732db39.star_fusion.rna_fusion.bedpe	7bb40b3bd7e80cd5e8c25515e7fc8dea	1030	released
6e6d382d-60b7-4326-bd3e-5a75ede6a001	3dbeacde-e4f1-443a-b34e-28c44acce88c.rna_seq.chimeric.gdc_realn.bam	e82331dc16f4db97deb36c762b91bad9	52311028	released
22125f8e-a87d-4c40-8429-6ba27c332bad	TCGA-LUAD.1c87d6ee-7a37-4e49-91a0-b83ab732db39.star_fusion.rna_fusion.tsv	6cdd88de46601cf23e92906616657863	3461	released
b34f93d6-3c9d-4530-9830-e9dbf01cf641	TCGA-LUAD.2a308db6-f900-4611-b623-fc626a3a9d2f.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
63e32424-d917-4a33-b3f7-94352737dd80	TCGA-LUAD.f90354c1-acf1-42cd-8343-42a2fc374be4.arriba.rna_fusion.tsv	733a4416d9802284c34c77fbd4074570	3396	released
ce1e5ea8-7f9c-49a2-b17f-ac83bf5129ba	0c73a12d-b6a0-4ee0-9364-6744964e3526.rna_seq.transcriptome.gdc_realn.bam	ba6b36f3d2162a00eb8437264deaa2dc	6038756131	released
c6c91aa6-3618-444c-857f-b27259f5535d	2f93d52a-e8ab-454b-ae76-74b35cd561da.rna_seq.star_splice_junctions.tsv.gz	ec04a41f404c7a288d0ad853fcfad287	2329171	released
606d7fce-5b34-476c-80bd-74b9bf43aaa9	73babed8-f934-42c7-9020-30f7c3e1766d.rna_seq.star_splice_junctions.tsv.gz	b8f6a4c3f766cf36f3a8456d88e2fdf2	2317730	released
404e90ff-fc33-4302-b953-4593486c9f31	TCGA-LUAD.2e4948a0-44c0-4be9-88f8-c7ed31352426.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
bec50901-8232-430b-a424-4a33495f84a2	d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.transcriptome.gdc_realn.bam	8b21590be06eed00477056b76b8749f0	16332969447	released
c90da6f4-8173-4f0a-ad6d-5e89930c63b5	TCGA-LUAD.c63ba89e-f20c-47f3-ad4a-a02c94f37932.star_fusion.rna_fusion.bedpe	24531d2fc7d2b1d6df0f2600f119ca85	2411	released
e6a68e27-b248-4378-a712-f063ea6be0ff	TCGA-LUAD.2e6d31a4-8a94-407c-8a2a-9b39a0d5ea78.arriba.rna_fusion.bedpe	30d7790eb1586131a0c4fcd07921b206	1045	released
03193bfb-462d-40c0-a0b9-0041c4900d90	d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.chimeric.gdc_realn.bam	97b10f543153c371449d722aad21bb4e	142735936	released
99f93ef8-1e86-46ba-91e8-d452d6363db9	TCGA-LUAD.0bb6231e-aad7-4067-8dbd-769e7b863df4.arriba.rna_fusion.bedpe	83d1bb76ff0e69efffddf326c1b32c89	5725	released
bbb426a9-806b-4417-a3cd-4dd1b0c87792	ad73d464-c21b-4d07-9f89-a322f9366f1c.rna_seq.augmented_star_gene_counts.tsv	dd21298c62186596b101ad4c9364ccf6	4227111	released
2bd16f7c-8585-487a-a323-9b63e2e203c8	TCGA-LUAD.0bb6231e-aad7-4067-8dbd-769e7b863df4.arriba.rna_fusion.tsv	4f7b763de04f33bfc787d84f7f5c010a	17003	released
18b85fae-e7b1-45d7-a2ed-a56b1ddbd7a8	TCGA-LIHC.80ce8b44-96c2-44bd-800f-3c2c80b0032a.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
181774de-5ed7-4597-8aed-dcc43be7cc91	TCGA-LIHC.692bd762-38ed-4239-bf0e-b15cc3800755.arriba.rna_fusion.bedpe	247a61f03e05290656df5febfbd701a5	717	released
a1372ae9-3852-4c69-92b8-4c1d1ce2c93e	0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.transcriptome.gdc_realn.bam	ebc604d4a17a78c7c1235367afaa3712	12579836860	released
7203ea0a-c6e3-4bec-9b0d-75b7655271bc	TCGA-LUAD.6c84b748-7653-41ee-9f3b-fc24279178ed.star_fusion.rna_fusion.tsv	59ced1b8517912327f75031c5bc9c1af	1246	released
46f059fe-5e55-484b-a1ae-6471c980625d	a126e83e-3907-487d-901a-4cfb91d5807a.rna_seq.transcriptome.gdc_realn.bam	c906bb6bffc5d584cf5ef361b1831bc6	7831910762	released
ac6899c3-33f7-4c6d-9c74-ac5210f3c974	0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.star_splice_junctions.tsv.gz	be63fe5292a4c7dbd5ed6234bdad0e83	2457195	released
f439f10f-b527-4ae4-ad35-4f3079a77365	TCGA-LUAD.9f90c64c-d342-4384-a754-631121b7cb72.star_fusion.rna_fusion.bedpe	c6dc990a83fe4596a6b730baa8eac52f	459	released
ad0a7c3c-701f-4be7-9182-c1d67dca6113	a126e83e-3907-487d-901a-4cfb91d5807a.rna_seq.genomic.gdc_realn.bam	46c099682da8ba703d97f7b048904606	3631930624	released
a2c166c8-0a62-4107-92d1-7a9a5e7b947c	602ac1fc-c8ad-4e47-988b-1e9e1aa3ce26.rna_seq.genomic.gdc_realn.bam	eadda64809f26a70818c0876faaf84d1	3689465358	released
5a6f0b90-97c4-4f59-a7e3-06a7d9f6ed8c	TCGA-LUAD.4fb1db0c-f535-4436-8976-a9506b97f7e0.arriba.rna_fusion.bedpe	1bf4f489da4f6a308a431c33db2b99fe	3059	released
b47f50d4-f8a4-4e5e-b2ad-0fa0aa3bb033	TCGA-LUAD.49136668-fde6-40bf-9a49-0f0f9cc0c394.star_fusion.rna_fusion.tsv	d2353bcf30da521f6eb3370f6cbc93fd	5210	released
c5bbd9b8-e6dd-404f-827b-064d35b5e2b7	TCGA-LUAD.aa3e2f10-2f98-4fe0-9400-df884cb3f6ec.arriba.rna_fusion.bedpe	ef415eca4ada9efbc355000438e7b14d	551	released
116dabda-f4e2-40e0-a660-59333ef2e126	4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.genomic.gdc_realn.bam	aeb08266906388343a294b0a52b17a9a	3579139045	released
94913b2f-256e-4487-90ed-2c9b3869ca6b	bbb551fa-5173-4987-8de4-d596bf56897a.rna_seq.augmented_star_gene_counts.tsv	5a404d0de037becd9d1254a360b4942f	4217436	released
76f243a8-ae05-47cb-aa07-53d1e75241af	bbb551fa-5173-4987-8de4-d596bf56897a.rna_seq.star_splice_junctions.tsv.gz	a72e2928e211770a82373a2b80285c68	2175379	released
f744a0f1-9c57-40ed-9fd1-ad4ccf123b27	TCGA-LUAD.c9c41c0d-8dd0-426a-b414-4561d48af744.arriba.rna_fusion.tsv	e801cbbafb1be9be7795cc645a2dd404	5511	released
751d52ce-1502-4bbe-aeca-27213a0e9b19	TCGA-LUAD.7efd7757-b481-4e4e-9b1e-a7ed42c7656c.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
41b97670-6b7d-43b0-afc0-fa73d9a9bdb4	TCGA-LUAD.7412042d-c3bd-4cc7-bb74-57033ee10e98.arriba.rna_fusion.tsv	96b0bb2ca9a29ae5110fc9715ddbc1b5	3088	released
e263001e-5afb-422f-91d4-849879ed6073	22c48da7-f220-43f4-a1b0-fd57358f7ae7.rna_seq.genomic.gdc_realn.bam	899c8b08d6a59af05e5ad53397e0d8c3	2465981317	released
29a866c1-8e06-44e8-b9a1-ce0cc96e49f4	TCGA-LUAD.7efd7757-b481-4e4e-9b1e-a7ed42c7656c.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
a22b07ea-aeb5-4172-a903-2a316d8edd26	TCGA-LUAD.7412042d-c3bd-4cc7-bb74-57033ee10e98.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
ebd5f5ac-f7b8-45c3-b6ac-564e3144296f	TCGA-LUAD.0ffd6764-60d2-4339-a96d-088e847af1d5.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
a6cc5f05-f0a8-4ff9-9b3a-7b8f231a8c38	1f7293ad-85b2-4d42-afcc-88cf1027cf5f.rna_seq.chimeric.gdc_realn.bam	f83d4a4ffa334f0d39d396adfbc80fed	148657766	released
69a8c414-9eed-477a-ae95-7b72cc189462	TCGA-LUAD.2c06121b-01f9-4883-80f1-ddecb022d863.arriba.rna_fusion.tsv	0a2506768690cb5ed408793d4c1897d2	13700	released
71cd4feb-c017-4b23-bd4a-6845638581fe	TCGA-LUAD.24d6ee54-363e-48ef-b531-900d6acc7476.star_fusion.rna_fusion.bedpe	e19e6feb6144a14602c74e9b2a0d80bc	1370	released
dd9eaa08-564b-4767-96c3-52e70579e39f	TCGA-LUAD.0ffd6764-60d2-4339-a96d-088e847af1d5.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
d60846ea-07c7-4af3-94e6-c6b9aa2e8cb5	TCGA-LUAD.720387e4-55b5-4fec-9c19-fcf2d59a910c.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
34995eda-f507-41e3-8e69-2092e2f17b24	TCGA-LUAD.24d6ee54-363e-48ef-b531-900d6acc7476.star_fusion.rna_fusion.tsv	feb3e6c1e31bc0391925abbbcef465a8	14068	released
bbb70a6e-a91c-4c67-9ec0-b33185ab4f8d	1f7293ad-85b2-4d42-afcc-88cf1027cf5f.rna_seq.augmented_star_gene_counts.tsv	beeb398a1376012fdd784b5c99831e14	4263814	released
1f4424a4-8d11-4586-8f08-60ebfedb9498	TCGA-LUAD.2c06121b-01f9-4883-80f1-ddecb022d863.arriba.rna_fusion.bedpe	d84f6f56c071f516d0479c6ec323d270	4038	released
fddc85d8-ebce-4892-a9bb-0d84a86b19a9	d3c4d6a0-ae8f-416d-93b5-2f7143f0f857.rna_seq.star_splice_junctions.tsv.gz	0a0f027b16886e0bc47189e039de6ace	2056351	released
626f4681-abdd-450b-90e1-daf0bae13125	60cc41cd-a0af-4cad-a4be-253781e2f0b8.rna_seq.transcriptome.gdc_realn.bam	5c51f320746d76c1638deb8828620bbd	9000941205	released
e9dfb34b-14a7-43f3-b485-6c7056f86d78	TCGA-LUAD.610547d6-3fe2-439a-8948-52f36e9a6019.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
907117c0-4cf5-42fb-be8a-fc2f6ed17ef8	TCGA-LUAD.642a75ca-3b7b-4237-8c4f-0fd80394df70.arriba.rna_fusion.bedpe	e25c6ca5da1a982fef10848412ea33db	509	released
61699b3c-ecc6-4287-8485-2371ba708e48	d3c4d6a0-ae8f-416d-93b5-2f7143f0f857.rna_seq.genomic.gdc_realn.bam	577eea6d5fd7ab97fa29d06c9f4b6e0b	3267319068	released
72ecde76-6f32-44cb-9a1e-fc42ded110a3	TCGA-LUAD.c4dd9cb9-84c9-4f9a-a793-6f6a4a04c1d2.arriba.rna_fusion.tsv	b978e7f916729e69414d7d03cfb67dd0	3728	released
5e42191e-c573-4d21-8e0a-cecb5b8751c7	TCGA-LUAD.610547d6-3fe2-439a-8948-52f36e9a6019.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
26c96b62-02b6-4108-9a2d-bec3d880db2a	b573a788-d117-48b0-9cab-c4ecbde82706.rna_seq.augmented_star_gene_counts.tsv	660142b9835fcffcba5185caba0fb9c0	4254025	released
4015e01d-1ba7-4a44-bcb6-c38d559da47d	TCGA-LUAD.32ae646d-b7b7-4d04-a81f-d51ab1b59e96.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
